header,real:3
9000,-110.461659,55.571688
9500,-110.461659,55.571688
10000,-110.461659,55.571688
11000,-110.461659,55.571688
12000,-110.461659,55.571688
13000,-110.461659,55.571688
14000,-110.461659,55.571688
2000,-113.025834,56.793301
3000,-113.025834,56.793301
4000,-113.025834,56.793301
6000,-113.025834,56.793301
10000,-113.025834,56.793301
11000,-113.025834,56.793301
12000,-113.025834,56.793301
13000,-113.025834,56.793301
14000,-113.025834,56.793301
1000,-112.893473,57.055255
2000,-112.893473,57.055255
3000,-112.893473,57.055255
6000,-112.893473,57.055255
9000,-112.893473,57.055255
9500,-112.893473,57.055255
10000,-112.893473,57.055255
11000,-112.893473,57.055255
12000,-112.893473,57.055255
13000,-112.893473,57.055255
1000,-110.123115,54.873181
5000,-110.123115,54.873181
7000,-110.123115,54.873181
10000,-110.123115,54.873181
11000,-110.123115,54.873181
12000,-110.123115,54.873181
13000,-110.123115,54.873181
14000,-110.123115,54.873181
1000,-112.432793,55.135485
5000,-112.432793,55.135485
7000,-112.432793,55.135485
9000,-112.432793,55.135485
9500,-112.432793,55.135485
10000,-112.432793,55.135485
11000,-112.432793,55.135485
12000,-112.432793,55.135485
13000,-112.432793,55.135485
1000,-114.120617,55.223151
4000,-114.120617,55.223151
5000,-114.120617,55.223151
7000,-114.120617,55.223151
9000,-114.120617,55.223151
9500,-114.120617,55.223151
10000,-114.120617,55.223151
11000,-114.120617,55.223151
12000,-114.120617,55.223151
13000,-114.120617,55.223151
14000,-114.120617,55.223151
1000,-113.048065,55.310005
1000,-113.201939,55.397266
4000,-113.201939,55.397266
5000,-113.201939,55.397266
7000,-113.201939,55.397266
9000,-113.201939,55.397266
9500,-113.201939,55.397266
10000,-113.201939,55.397266
11000,-113.201939,55.397266
12000,-113.201939,55.397266
13000,-113.201939,55.397266
14000,-113.201939,55.397266
1000,-110.746351,55.484449
5000,-110.746351,55.484449
7000,-110.746351,55.484449
9000,-110.746351,55.484449
9500,-110.746351,55.484449
10000,-110.746351,55.484449
11000,-110.746351,55.484449
12000,-110.746351,55.484449
13000,-110.746351,55.484449
14000,-110.746351,55.484449
1000,-111.212265,55.484456
5000,-111.212265,55.484456
7000,-111.212265,55.484456
9000,-111.212265,55.484456
9500,-111.212265,55.484456
11000,-111.212265,55.484456
12000,-111.212265,55.484456
13000,-111.212265,55.484456
14000,-111.212265,55.484456
1000,-111.637923,55.135496
5000,-111.637923,55.135496
7000,-111.637923,55.135496
9000,-111.637923,55.135496
9500,-111.637923,55.135496
10000,-111.637923,55.135496
11000,-111.637923,55.135496
12000,-111.637923,55.135496
13000,-111.637923,55.135496
14000,-111.637923,55.135496
1000,-112.292651,55.833442
5000,-112.292651,55.833442
7000,-112.292651,55.833442
9000,-112.292651,55.833442
9500,-112.292651,55.833442
10000,-112.292651,55.833442
11000,-112.292651,55.833442
14000,-112.292651,55.833442
1000,-112.704616,57.317126
2000,-112.704616,57.317126
5000,-112.704616,57.317126
6000,-112.704616,57.317126
10000,-112.704616,57.317126
11000,-112.704616,57.317126
14000,-112.704616,57.317126
1000,-112.055334,54.785555
5000,-112.055334,54.785555
7000,-112.055334,54.785555
9000,-112.055334,54.785555
9500,-112.055334,54.785555
10000,-112.055334,54.785555
11000,-112.055334,54.785555
12000,-112.055334,54.785555
13000,-112.055334,54.785555
14000,-112.055334,54.785555
1000,-112.66546,54.785734
5000,-112.66546,54.785734
7000,-112.66546,54.785734
9000,-112.66546,54.785734
9500,-112.66546,54.785734
10000,-112.66546,54.785734
11000,-112.66546,54.785734
12000,-112.66546,54.785734
13000,-112.66546,54.785734
14000,-112.66546,54.785734
1000,-112.665485,54.872978
5000,-112.665485,54.872978
7000,-112.665485,54.872978
9000,-112.665485,54.872978
9500,-112.665485,54.872978
10000,-112.665485,54.872978
11000,-112.665485,54.872978
12000,-112.665485,54.872978
13000,-112.665485,54.872978
14000,-112.665485,54.872978
1000,-114.678677,55.048673
4000,-114.678677,55.048673
7000,-114.678677,55.048673
9000,-114.678677,55.048673
9500,-114.678677,55.048673
10000,-114.678677,55.048673
11000,-114.678677,55.048673
12000,-114.678677,55.048673
13000,-114.678677,55.048673
14000,-114.678677,55.048673
1000,-112.689085,55.222758
5000,-112.689085,55.222758
7000,-112.689085,55.222758
9000,-112.689085,55.222758
9500,-112.689085,55.222758
10000,-112.689085,55.222758
14000,-112.689085,55.222758
1000,-113.304522,55.397258
4000,-113.304522,55.397258
5000,-113.304522,55.397258
7000,-113.304522,55.397258
9000,-113.304522,55.397258
9500,-113.304522,55.397258
10000,-113.304522,55.397258
11000,-113.304522,55.397258
12000,-113.304522,55.397258
13000,-113.304522,55.397258
14000,-113.304522,55.397258
1000,-112.091967,55.571731
5000,-112.091967,55.571731
7000,-112.091967,55.571731
9000,-112.091967,55.571731
9500,-112.091967,55.571731
10000,-112.091967,55.571731
11000,-112.091967,55.571731
12000,-112.091967,55.571731
13000,-112.091967,55.571731
14000,-112.091967,55.571731
2000,-112.812951,57.055281
3000,-112.812951,57.055281
6000,-112.812951,57.055281
10000,-112.812951,57.055281
11000,-112.812951,57.055281
14000,-112.812951,57.055281
1000,-112.971171,55.397273
4000,-112.971171,55.397273
5000,-112.971171,55.397273
7000,-112.971171,55.397273
9000,-112.971171,55.397273
9500,-112.971171,55.397273
10000,-112.971171,55.397273
14000,-112.971171,55.397273
5000,-111.600331,55.746246
7000,-111.600331,55.746246
9000,-111.600331,55.746246
9500,-111.600331,55.746246
10000,-111.600331,55.746246
11000,-111.600331,55.746246
12000,-111.600331,55.746246
13000,-111.600331,55.746246
14000,-111.600331,55.746246
11000,-110.361034,56.008015
2000,-111.802912,56.793368
3000,-111.802912,56.793368
5000,-111.802912,56.793368
7000,-111.802912,56.793368
9000,-111.802912,56.793368
9500,-111.802912,56.793368
10000,-111.802912,56.793368
11000,-111.802912,56.793368
12000,-111.802912,56.793368
13000,-111.802912,56.793368
14000,-111.802912,56.793368
1000,-112.462096,54.873
5000,-112.462096,54.873
7000,-112.462096,54.873
9000,-112.462096,54.873
9500,-112.462096,54.873
10000,-112.462096,54.873
14000,-112.462096,54.873
1000,-111.884945,55.571716
5000,-111.884945,55.571716
7000,-111.884945,55.571716
9000,-111.884945,55.571716
9500,-111.884945,55.571716
10000,-111.884945,55.571716
11000,-111.884945,55.571716
12000,-111.884945,55.571716
13000,-111.884945,55.571716
14000,-111.884945,55.571716
1000,-113.78048,55.833403
4000,-113.78048,55.833403
5000,-113.78048,55.833403
6000,-113.78048,55.833403
9000,-113.78048,55.833403
9500,-113.78048,55.833403
10000,-113.78048,55.833403
11000,-113.78048,55.833403
12000,-113.78048,55.833403
13000,-113.78048,55.833403
14000,-113.78048,55.833403
1000,-113.780437,56.007892
4000,-113.780437,56.007892
5000,-113.780437,56.007892
6000,-113.780437,56.007892
9000,-113.780437,56.007892
9500,-113.780437,56.007892
10000,-113.780437,56.007892
11000,-113.780437,56.007892
12000,-113.780437,56.007892
13000,-113.780437,56.007892
1000,-113.371434,56.531562
4000,-113.371434,56.531562
5000,-113.371434,56.531562
6000,-113.371434,56.531562
10000,-113.371434,56.531562
11000,-113.371434,56.531562
12000,-113.371434,56.531562
13000,-113.371434,56.531562
1000,-112.78587,57.317107
2000,-112.78587,57.317107
3000,-112.78587,57.317107
5000,-112.78587,57.317107
6000,-112.78587,57.317107
10000,-112.78587,57.317107
14000,-112.78587,57.317107
1000,-111.587881,56.022605
5000,-111.587881,56.022605
7000,-111.587881,56.022605
9000,-111.587881,56.022605
9500,-111.587881,56.022605
10000,-111.587881,56.022605
11000,-111.587881,56.022605
12000,-111.587881,56.022605
13000,-111.587881,56.022605
14000,-111.587881,56.022605
1000,-114.197461,55.325018
4000,-114.197461,55.325018
5000,-114.197461,55.325018
7000,-114.197461,55.325018
9000,-114.197461,55.325018
9500,-114.197461,55.325018
10000,-114.197461,55.325018
11000,-114.197461,55.325018
12000,-114.197461,55.325018
13000,-114.197461,55.325018
14000,-114.197461,55.325018
1000,-110.823993,55.76089
5000,-110.823993,55.76089
7000,-110.823993,55.76089
9000,-110.823993,55.76089
9500,-110.823993,55.76089
10000,-110.823993,55.76089
11000,-110.823993,55.76089
12000,-110.823993,55.76089
13000,-110.823993,55.76089
14000,-110.823993,55.76089
4000,-113.23851,56.633451
5000,-113.23851,56.633451
6000,-113.23851,56.633451
10000,-113.23851,56.633451
11000,-113.23851,56.633451
12000,-113.23851,56.633451
13000,-113.23851,56.633451
14000,-113.23851,56.633451
1000,-110.534867,55.237373
5000,-110.534867,55.237373
7000,-110.534867,55.237373
9000,-110.534867,55.237373
9500,-110.534867,55.237373
10000,-110.534867,55.237373
11000,-110.534867,55.237373
12000,-110.534867,55.237373
13000,-110.534867,55.237373
14000,-110.534867,55.237373
7000,-113.458387,55.324604
1000,-111.626204,55.673624
7000,-111.626204,55.673624
9000,-111.626204,55.673624
9500,-111.626204,55.673624
10000,-111.626204,55.673624
11000,-111.626204,55.673624
12000,-111.626204,55.673624
13000,-111.626204,55.673624
14000,-111.626204,55.673624
1000,-110.707861,54.887844
5000,-110.707861,54.887844
7000,-110.707861,54.887844
9000,-110.707861,54.887844
9500,-110.707861,54.887844
10000,-110.707861,54.887844
11000,-110.707861,54.887844
12000,-110.707861,54.887844
13000,-110.707861,54.887844
14000,-110.707861,54.887844
1000,-113.945485,55.150346
4000,-113.945485,55.150346
5000,-113.945485,55.150346
7000,-113.945485,55.150346
9000,-113.945485,55.150346
9500,-113.945485,55.150346
10000,-113.945485,55.150346
11000,-113.945485,55.150346
12000,-113.945485,55.150346
13000,-113.945485,55.150346
14000,-113.945485,55.150346
1000,-112.867125,57.24451
2000,-112.867125,57.24451
3000,-112.867125,57.24451
5000,-112.867125,57.24451
6000,-112.867125,57.24451
1000,-111.048231,55.150131
5000,-111.048231,55.150131
7000,-111.048231,55.150131
9000,-111.048231,55.150131
9500,-111.048231,55.150131
10000,-111.048231,55.150131
11000,-111.048231,55.150131
12000,-111.048231,55.150131
13000,-111.048231,55.150131
14000,-111.048231,55.150131
1000,-111.509713,55.237405
5000,-111.509713,55.237405
7000,-111.509713,55.237405
9000,-111.509713,55.237405
9500,-111.509713,55.237405
10000,-111.509713,55.237405
11000,-111.509713,55.237405
12000,-111.509713,55.237405
13000,-111.509713,55.237405
14000,-111.509713,55.237405
1000,-111.227649,55.411976
5000,-111.227649,55.411976
7000,-111.227649,55.411976
9000,-111.227649,55.411976
9500,-111.227649,55.411976
12000,-111.227649,55.411976
13000,-111.227649,55.411976
14000,-111.227649,55.411976
1000,-111.859065,55.499091
5000,-111.859065,55.499091
7000,-111.859065,55.499091
9000,-111.859065,55.499091
9500,-111.859065,55.499091
10000,-111.859065,55.499091
11000,-111.859065,55.499091
12000,-111.859065,55.499091
13000,-111.859065,55.499091
14000,-111.859065,55.499091
1000,-111.875017,55.848079
5000,-111.875017,55.848079
7000,-111.875017,55.848079
9000,-111.875017,55.848079
9500,-111.875017,55.848079
10000,-111.875017,55.848079
11000,-111.875017,55.848079
12000,-111.875017,55.848079
13000,-111.875017,55.848079
14000,-111.875017,55.848079
4000,-113.50436,56.807927
14000,-113.50436,56.807927
1000,-110.911297,54.902274
5000,-110.911297,54.902274
7000,-110.911297,54.902274
9000,-110.911297,54.902274
9500,-110.911297,54.902274
10000,-110.911297,54.902274
11000,-110.911297,54.902274
12000,-110.911297,54.902274
13000,-110.911297,54.902274
14000,-110.911297,54.902274
1000,-112.766018,55.164563
5000,-112.766018,55.164563
7000,-112.766018,55.164563
9000,-112.766018,55.164563
9500,-112.766018,55.164563
10000,-112.766018,55.164563
14000,-112.766018,55.164563
4000,-113.472371,56.386223
1000,-114.27434,55.164948
4000,-114.27434,55.164948
5000,-114.27434,55.164948
7000,-114.27434,55.164948
9000,-114.27434,55.164948
9500,-114.27434,55.164948
11000,-114.27434,55.164948
12000,-114.27434,55.164948
13000,-114.27434,55.164948
14000,-114.27434,55.164948
7000,-113.509684,55.426318
5000,-110.601627,56.298977
7000,-110.601627,56.298977
9000,-110.601627,56.298977
9500,-110.601627,56.298977
10000,-110.601627,56.298977
11000,-110.601627,56.298977
12000,-110.601627,56.298977
13000,-110.601627,56.298977
14000,-110.601627,56.298977
1000,-111.928283,54.989332
5000,-111.928283,54.989332
7000,-111.928283,54.989332
9000,-111.928283,54.989332
9500,-111.928283,54.989332
10000,-111.928283,54.989332
11000,-111.928283,54.989332
12000,-111.928283,54.989332
13000,-111.928283,54.989332
14000,-111.928283,54.989332
1000,-112.538352,54.989388
5000,-112.538352,54.989388
7000,-112.538352,54.989388
9000,-112.538352,54.989388
9500,-112.538352,54.989388
10000,-112.538352,54.989388
11000,-112.538352,54.989388
12000,-112.538352,54.989388
13000,-112.538352,54.989388
14000,-112.538352,54.989388
1000,-111.022555,55.339126
5000,-111.022555,55.339126
7000,-111.022555,55.339126
9000,-111.022555,55.339126
9500,-111.022555,55.339126
13000,-111.022555,55.339126
14000,-111.022555,55.339126
5000,-112.868626,55.339091
1000,-112.273097,55.513577
5000,-112.273097,55.513577
7000,-112.273097,55.513577
9000,-112.273097,55.513577
9500,-112.273097,55.513577
10000,-112.273097,55.513577
2000,-112.653556,56.560656
3000,-112.653556,56.560656
5000,-112.653556,56.560656
6000,-112.653556,56.560656
9000,-112.653556,56.560656
9500,-112.653556,56.560656
10000,-112.653556,56.560656
14000,-112.653556,56.560656
1000,-112.207734,54.814564
5000,-112.207734,54.814564
7000,-112.207734,54.814564
9000,-112.207734,54.814564
9500,-112.207734,54.814564
10000,-112.207734,54.814564
11000,-112.207734,54.814564
12000,-112.207734,54.814564
13000,-112.207734,54.814564
14000,-112.207734,54.814564
1000,-112.055391,54.902133
5000,-112.055391,54.902133
7000,-112.055391,54.902133
9000,-112.055391,54.902133
9500,-112.055391,54.902133
10000,-112.055391,54.902133
11000,-112.055391,54.902133
12000,-112.055391,54.902133
13000,-112.055391,54.902133
1000,-113.150617,55.164539
4000,-113.150617,55.164539
5000,-113.150617,55.164539
7000,-113.150617,55.164539
9000,-113.150617,55.164539
9500,-113.150617,55.164539
10000,-113.150617,55.164539
14000,-113.150617,55.164539
2000,-113.105585,56.822399
3000,-113.105585,56.822399
4000,-113.105585,56.822399
6000,-113.105585,56.822399
10000,-113.105585,56.822399
11000,-113.105585,56.822399
12000,-113.105585,56.822399
13000,-113.105585,56.822399
1000,-111.419806,54.989544
5000,-111.419806,54.989544
7000,-111.419806,54.989544
9000,-111.419806,54.989544
9500,-111.419806,54.989544
10000,-111.419806,54.989544
11000,-111.419806,54.989544
12000,-111.419806,54.989544
13000,-111.419806,54.989544
14000,-111.419806,54.989544
1000,-114.653276,55.077759
4000,-114.653276,55.077759
7000,-114.653276,55.077759
9000,-114.653276,55.077759
9500,-114.653276,55.077759
11000,-114.653276,55.077759
12000,-114.653276,55.077759
13000,-114.653276,55.077759
1000,-111.278938,55.339167
5000,-111.278938,55.339167
7000,-111.278938,55.339167
9000,-111.278938,55.339167
9500,-111.278938,55.339167
10000,-111.278938,55.339167
11000,-111.278938,55.339167
12000,-111.278938,55.339167
13000,-111.278938,55.339167
14000,-111.278938,55.339167
1000,-111.910829,55.688073
5000,-111.910829,55.688073
7000,-111.910829,55.688073
9000,-111.910829,55.688073
9500,-111.910829,55.688073
10000,-111.910829,55.688073
11000,-111.910829,55.688073
12000,-111.910829,55.688073
13000,-111.910829,55.688073
14000,-111.910829,55.688073
5000,-110.51765,55.949839
11000,-110.51765,55.949839
1000,-110.479147,54.814989
5000,-110.479147,54.814989
7000,-110.479147,54.814989
9000,-110.479147,54.814989
9500,-110.479147,54.814989
10000,-110.479147,54.814989
11000,-110.479147,54.814989
12000,-110.479147,54.814989
13000,-110.479147,54.814989
14000,-110.479147,54.814989
5000,-110.812414,56.298961
7000,-110.812414,56.298961
9000,-110.812414,56.298961
9500,-110.812414,56.298961
10000,-110.812414,56.298961
11000,-110.812414,56.298961
12000,-110.812414,56.298961
13000,-110.812414,56.298961
14000,-110.812414,56.298961
1000,-113.849975,56.647937
4000,-113.849975,56.647937
14000,-113.849975,56.647937
1000,-111.71485,55.17921
5000,-111.71485,55.17921
7000,-111.71485,55.17921
9000,-111.71485,55.17921
9500,-111.71485,55.17921
10000,-111.71485,55.17921
11000,-111.71485,55.17921
12000,-111.71485,55.17921
13000,-111.71485,55.17921
14000,-111.71485,55.17921
1000,-114.018118,55.964826
4000,-114.018118,55.964826
5000,-114.018118,55.964826
6000,-114.018118,55.964826
