"SitID","DEPT","DPHI","GR","ILD","NPHI","HorID"
109952,555,0.192,96.987,12.918,0.322,12000
109952,555,0.192,96.987,12.918,0.322,13000
109952,585,0.299,85.034,5.656,0.393,14000
113084,233.78,0.207,105.449,5.261,0.506,5000
115485,294.5,0.228,73.144,3.872,0.469,10000
107222,326,0.378,58.395,7.914,0.425,1000
107222,444,0.322,78.629,2.565,0.604,5000
107222,457,0.35,75.809,2.762,0.51,7000
107222,460,0.028,49.881,4.382,0.212,9000
107222,470,0.254,67.526,4.223,0.418,9500
107222,472.5,0.275,62.824,5.271,0.455,11000
107222,477,0.293,66.755,7.769,0.397,12000
107222,477,0.293,66.755,7.769,0.397,13000
107222,531,0.307,24.625,2.055,0.373,14000
107282,311,0.275,93.626,3.492,0.442,1000
107282,443.5,0.248,93.544,4.435,0.407,5000
107282,458,0.252,86.624,3.232,0.427,7000
107282,462.5,0.241,77.158,5.468,0.42,9000
107282,463.5,0.229,83.057,5.302,0.396,9500
107282,469,0.227,94.48,3.581,0.429,10000
107282,477,0.286,69.651,20.807,0.369,11000
107282,477,0.286,69.651,20.807,0.369,12000
107282,477,0.286,69.651,20.807,0.369,13000
107282,526,0.275,51.316,3.818,0.362,14000
109214,259,0.164,87.268,4.831,0.42,1000
109214,377,0.447,77.25,4.566,0.398,5000
109214,397.5,0.28,80.466,2.903,0.433,7000
109214,403,0.29,72.329,6.911,0.358,9000
109214,410,0.347,70.069,18.633,0.414,9500
109214,412,0.253,49.919,17.923,0.379,11000
109214,412,0.253,49.919,17.923,0.379,12000
109214,412,0.253,49.919,17.923,0.379,13000
109214,485,0.06,72.716,11.759,0.287,14000
111101,288,0.189,81.597,4.279,0.424,1000
111101,440,0.167,97.963,7.787,0.452,4000
111101,465,0.059,87.429,9.497,0.35,5000
111101,475,0.192,73.656,12.664,0.373,7000
111101,485,0.198,78.877,11.501,0.414,9000
111101,485,0.198,78.877,11.501,0.414,9500
111101,488,0.146,115.549,11.676,0.425,10000
111101,497.5,0.115,90.15,11.388,0.364,11000
111101,497.5,0.115,90.15,11.388,0.364,12000
111101,497.5,0.115,90.15,11.388,0.364,13000
111101,524,0.139,120.006,6.73,0.38,14000
113249,466.34,0.16,94.685,7.257,0.455,5000
108089,294,0.294,86.308,4.243,0.456,1000
108089,427,0.218,93.036,4.474,0.418,5000
108089,442,0.271,91.149,2.956,0.497,7000
108089,446,0.244,87.637,4.995,0.402,9000
108089,449,0.269,77.383,5.163,0.388,9500
108089,454.5,0.257,95.27,3.384,0.45,10000
108089,461,0.254,69.902,19.249,0.378,11000
108089,461,0.254,69.902,19.249,0.378,12000
108089,461,0.254,69.902,19.249,0.378,13000
108089,515,0.28,59.544,6.843,0.308,14000
109248,275.5,0.273,107.776,6.052,0.531,1000
109248,412,0.288,94.018,5.652,0.496,5000
109248,431.5,0.294,101.683,4.031,0.582,7000
109248,440,0.249,103.328,1.411,0.518,9000
109248,440,0.249,103.328,1.411,0.518,9500
109248,445,0.18,95.076,2.379,0.529,10000
109248,450,0.257,69.508,28.04,0.418,11000
109248,450,0.257,69.508,28.04,0.418,12000
109248,450,0.257,69.508,28.04,0.418,13000
109248,494,0.306,44.663,4.629,0.366,14000
111139,588.26,0.221,87.988,4.669,0.465,10000
108090,312,0.312,89.465,4.903,0.459,1000
108090,449.5,0.252,88.461,4.22,0.408,5000
108090,463.5,0.236,95.602,2.479,0.493,7000
108090,466.5,0.254,71.428,6.381,0.336,9000
108090,471.5,0.235,79.951,5.436,0.465,9500
108090,476,0.28,93.197,3.475,0.51,10000
108090,483,0.246,91.727,10.496,0.393,11000
108090,483,0.246,91.727,10.496,0.393,12000
108090,483,0.246,91.727,10.496,0.393,13000
108090,541,0.387,24.384,2.289,0.376,14000
113822,401.73,0.236,98.305,4.637,0.516,10000
113822,409.96,0.244,104.116,6.727,0.481,12000
113822,409.96,0.244,104.116,6.727,0.481,13000
103730,337.5,0.303,88.536,5.738,0.449,1000
103730,456.5,0.285,80.309,5.138,0.48,5000
103730,482,0.307,76.846,1.939,0.551,7000
103730,486,0.279,84.662,2.674,0.527,9000
103730,486,0.279,84.662,2.674,0.527,9500
103730,492,0.24,81.102,4.112,0.475,10000
103730,494,0.232,57.76,8.303,0.43,11000
103730,494,0.232,57.76,8.303,0.43,12000
103730,494,0.232,57.76,8.303,0.43,13000
103730,555,0.013,47.422,7.259,0.321,14000
177967,352.5,0.297,66.084,9.798,0.103,1000
177967,475,0.282,76.51,4.386,0.498,5000
177967,494,0.266,82.553,3.691,0.569,7000
177967,496,0.239,81.475,4.954,0.466,9000
177967,497,0.217,85.591,4.613,0.486,9500
177967,500.5,0.215,77.007,4.722,0.448,10000
177967,507,0.274,66.224,6.381,0.424,11000
177967,507,0.274,66.224,6.381,0.424,12000
177967,507,0.274,66.224,6.381,0.424,13000
177967,570.5,0.314,28.759,5.629,0.306,14000
142042,315.5,0.355,67.912,5.1,0.593,1000
142042,445,0.273,95.071,3.44,0.517,5000
142042,461,0.219,92.086,3.764,0.471,7000
142042,470,0.184,105.271,4.103,0.421,9000
142042,470,0.184,105.271,4.103,0.421,9500
142042,475,0.151,81.867,9.685,0.473,10000
142042,484,0.185,117.474,11.085,0.41,11000
142042,484,0.185,117.474,11.085,0.41,12000
142042,484,0.185,117.474,11.085,0.41,13000
120264,178,0.184,89.966,12.569,0.517,2000
120264,202.5,0.175,97.408,11.966,0.506,3000
120264,204.5,0.263,61.817,29.602,0.446,6000
120264,229,0.187,88.871,25.637,0.362,10000
120264,236,0.186,107.107,10.03,0.487,11000
120264,245,0.256,72.591,16.232,0.409,12000
120264,245,0.256,72.591,16.232,0.409,13000
120264,261.5,0.205,86.334,193.888,0.345,14000
107349,257,0.486,94.3,4.082,0.599,1000
107349,394,0.25,153.33,5.226,0.431,5000
107349,409,0.22,156.01,3.2,0.51,7000
107349,417,0.17,137.585,4.247,0.422,9000
107349,417,0.17,137.585,4.247,0.422,9500
107349,420,0.164,110.278,4.787,0.442,10000
108119,449,0.223,95.316,4.512,0.509,5000
108119,467,0.191,95.121,2.302,0.54,7000
108119,475,0.174,105.877,3.235,0.509,9000
108119,475,0.174,105.877,3.235,0.509,9500
108119,477.5,0.178,104.646,3.009,0.503,10000
108119,486,0.194,112.386,13.632,0.389,11000
108119,486,0.194,112.386,13.632,0.389,12000
108119,486,0.194,112.386,13.632,0.389,13000
108119,517,0.117,101.811,7.29,0.421,14000
109228,254,0.247,89.02,7.891,0.389,1000
109228,379.5,0.239,93,5.166,0.396,5000
109228,395,0.187,92.803,3.01,0.419,7000
109228,399,0.199,95.36,4.804,0.389,9000
109228,410,0.274,73.004,21.481,0.337,9500
109228,411.5,0.226,80.389,38.467,0.359,11000
109228,412,0.231,86.528,30.099,0.353,12000
109228,412,0.231,86.528,30.099,0.353,13000
109228,463,0.115,102.564,10.132,0.345,14000
142549,160,0.245,101.535,8.566,0.507,1000
142549,293,0.418,90.14,5.238,0.514,5000
142549,307.5,0.238,93.341,4.224,0.493,7000
142549,311,0.243,97.232,3.891,0.494,9000
142549,311,0.243,97.232,3.891,0.494,9500
142549,314.5,0.236,92.446,5.742,0.494,10000
142549,319,0.248,82.135,4.561,0.443,11000
142549,319,0.248,82.135,4.561,0.443,12000
142549,319,0.248,82.135,4.561,0.443,13000
142549,387,0,57.025,16.921,0.235,14000
178435,426,0.254,77.099,5.911,0.381,5000
178435,438.5,0.218,89.718,5.072,0.379,7000
178435,441.5,0.223,88.508,6.772,0.349,9000
178435,441.5,0.223,88.508,6.772,0.349,9500
178435,448,0.194,83.162,8.519,0.373,10000
178435,452,0.214,89.938,10.223,0.316,11000
178435,452,0.214,89.938,10.223,0.316,12000
178435,452,0.214,89.938,10.223,0.316,13000
141963,311.5,0.307,80.162,4.929,0.492,1000
141963,430,0.294,88.792,4.631,0.522,5000
141963,474,0.242,67.773,12.062,0.4,13000
141963,532.5,0.133,91.984,7.297,0.424,14000
114438,288,0.248,116.263,4.23,0.415,9000
114438,288,0.248,116.263,4.23,0.415,9500
118651,166,0.219,92.285,11.691,0.472,2000
118651,191,0.203,115.063,9.119,0.474,3000
118651,193.5,0.246,81.559,18.246,0.446,6000
118651,216.5,0.24,92.741,9.881,0.424,10000
118651,230,0.272,63.741,28.48,0.392,11000
118651,235,0.28,88.517,8.481,0.427,12000
118651,235,0.28,88.517,8.481,0.427,13000
103742,361,0.098,84.897,3.83,0.517,1000
103742,482,0.27,93.607,2.685,0.533,5000
103742,504,0.298,84.097,2.065,0.531,7000
103742,508,0.278,88.715,2.647,0.519,9000
103742,508,0.278,88.715,2.647,0.519,9500
103742,513,0.241,102.408,4.283,0.494,10000
103742,513,0.241,102.408,4.283,0.494,11000
103742,513,0.241,102.408,4.283,0.494,12000
103742,513,0.241,102.408,4.283,0.494,13000
103742,576,0.091,32.474,15.076,0.244,14000
107309,288,0.206,71.608,4.148,0.381,1000
107309,416.5,0.269,88.434,3.562,0.433,5000
107309,433,0.212,86.467,2.656,0.455,7000
107309,441,0.159,96.028,3.235,0.452,9000
107309,441,0.159,96.028,3.235,0.452,9500
107309,444.5,0.118,90.573,3.883,0.401,10000
107309,452,0.171,94.114,7.668,0.357,11000
107309,452,0.171,94.114,7.668,0.357,12000
107309,452,0.171,94.114,7.668,0.357,13000
112355,264,0.182,63.599,7.653,0.329,1000
113212,240,0.268,60.344,4.732,0.453,1000
113212,399,0.199,83.473,11.332,0.431,4000
113212,422,0.181,97.923,12.614,0.407,5000
113212,425,0.208,60.765,26.584,0.388,6000
113212,433,0.198,79.588,9.901,0.401,9000
113212,433,0.198,79.588,9.901,0.401,9500
113212,436.5,0.221,59.078,12.791,0.399,10000
113212,443,0.199,77.044,5.859,0.423,11000
113212,443,0.199,77.044,5.859,0.423,12000
113212,443,0.199,77.044,5.859,0.423,13000
165327,252,0.103,90.771,9.004,0.464,1000
165327,365,0.231,123.62,3.662,0.469,2000
103711,380.5,0.327,75.836,5.155,0.488,1000
103711,495,0.328,70.062,8.944,0.451,5000
103711,519,0.316,79.841,2.551,0.538,7000
103711,521,0.291,81.537,2.703,0.53,9000
103711,521,0.291,81.537,2.703,0.53,9500
103711,523.5,0.268,77.99,4.91,0.469,10000
103711,528,0.258,71.348,8.424,0.35,11000
103711,528,0.258,71.348,8.424,0.35,12000
103711,528,0.258,71.348,8.424,0.35,13000
103711,598,0.148,43.866,5.518,0.359,14000
141959,307,0.278,86.952,3.971,0.608,1000
141959,429.5,0.277,99.398,5.809,0.519,5000
141959,447.5,0.293,83.008,4.924,0.494,7000
141959,451,0.262,88.824,3.571,0.458,9000
141959,451,0.262,88.824,3.571,0.458,9500
141959,454.5,0.219,92.21,6.48,0.42,10000
141959,464.5,0.228,92.621,10.258,0.416,11000
141959,464.5,0.228,92.621,10.258,0.416,12000
141959,464.5,0.228,92.621,10.258,0.416,13000
141959,513.5,0.085,70.877,6.635,0.269,14000
110405,298.5,0.292,118.989,8.212,0.333,1000
110405,452.5,0.278,88.49,6.482,0.363,5000
110405,468,0.195,97.75,3.345,0.411,7000
110405,471.5,0.131,83.214,9.163,0.275,9000
110405,471.5,0.131,83.214,9.163,0.275,9500
110405,477,0.199,104.274,5.642,0.398,10000
110405,482,0.234,78.167,12.105,0.345,11000
110405,482,0.234,78.167,12.105,0.345,12000
110405,482,0.234,78.167,12.105,0.345,13000
110405,523,0.285,112.06,13.783,0.37,14000
105746,296,0.225,87.506,4.658,0.299,1000
105746,417,0.247,96.436,3.033,0.501,5000
105746,434,0.25,88.31,3.32,0.522,7000
105746,442,0.161,91.531,3.8,0.456,9000
105746,442,0.161,91.531,3.8,0.456,9500
105746,448,0.221,96.049,4.481,0.524,10000
105746,455.5,0.169,67.224,8.59,0.318,11000
105746,455.5,0.169,67.224,8.59,0.318,12000
105746,455.5,0.169,67.224,8.59,0.318,13000
105746,505,0.284,39.006,3.577,0.343,14000
163985,270,0.246,90.049,3.023,0.497,1000
163985,392,0.404,74.866,7.081,0.272,5000
163985,416,0.265,78.451,3.686,0.443,7000
163985,421.5,0.242,85.814,2.931,0.477,9000
163985,421.5,0.242,85.814,2.931,0.477,9500
163985,424,0.261,73.818,4.364,0.39,10000
163985,428.5,0.323,68.501,4.996,0.393,11000
163985,435,0.182,105.424,5.947,0.396,12000
163985,435,0.182,105.424,5.947,0.396,13000
118193,141.5,0.256,82.469,4.131,0.57,2000
118193,170,0.197,107.758,7.942,0.446,3000
118193,179.5,0.274,29.505,30.782,0.435,6000
118193,188,0.257,59.225,16.263,0.462,9000
118193,188,0.257,59.225,16.263,0.462,9500
118193,191.5,0.226,87.905,8.202,0.404,10000
118193,197.5,0.307,40.033,32.932,0.405,11000
118193,199,0.249,53.444,5.212,0.383,12000
118193,199,0.249,53.444,5.212,0.383,13000
118193,218,0.182,87.916,11.074,0.392,14000
104729,299.5,0.242,93.563,3.111,0.391,1000
104729,422,0.262,88.593,2.34,0.468,5000
104729,440,0.309,84.13,2.249,0.503,7000
104729,449.5,0.252,95.906,2.746,0.476,9000
104729,449.5,0.252,95.906,2.746,0.476,9500
104729,451,0.209,99.349,2.396,0.525,10000
104729,457,0.155,73.011,3.931,0.36,11000
104729,457,0.155,73.011,3.931,0.36,12000
104729,457,0.155,73.011,3.931,0.36,13000
104729,487,0.242,120.666,6.154,0.333,14000
105779,279,0.209,114.072,3.702,0.435,1000
105779,408,0.229,104.847,4.197,0.446,5000
105779,423,0.26,99.056,3.46,0.519,7000
105779,430,0.156,117.349,3.781,0.423,9000
105779,430,0.156,117.349,3.781,0.423,9500
105779,439,0.177,118.858,4.2,0.443,10000
108626,257,0.189,81.71,5.516,0.503,1000
108626,373,0.368,79.277,1.825,0.56,5000
108626,396,0.244,87.043,1.926,0.565,7000
108626,399,0.238,89.612,2.64,0.506,9000
108626,399,0.238,89.612,2.64,0.506,9500
108626,405.5,0.277,85.06,2.542,0.463,10000
108626,411,0.231,86.531,3.06,0.396,11000
108626,411,0.231,86.531,3.06,0.396,12000
108626,411,0.231,86.531,3.06,0.396,13000
108626,452,0.347,23.483,47.6,0.378,14000
110428,253,0.321,98.931,6.439,0.538,1000
110428,408,0.251,103.063,4.735,0.482,5000
110428,422.5,0.262,95.371,2.536,0.553,7000
110428,428,0.203,98.735,3.947,0.464,9000
110428,428,0.203,98.735,3.947,0.464,9500
110428,431,0.194,111.111,5.669,0.444,10000
110428,435,0.229,108.29,8.159,0.378,11000
110428,435,0.229,108.29,8.159,0.378,12000
110428,435,0.229,108.29,8.159,0.378,13000
142696,149,0.2,93.419,4.239,0.463,1000
142696,277,0.253,92.006,3.147,0.52,5000
142696,289,0.259,83.048,2.696,0.519,7000
142696,293.5,0.217,88.865,3.724,0.426,9000
142696,293.5,0.217,88.865,3.724,0.426,9500
142696,296,0.234,85.196,4.551,0.467,10000
142696,303,0.212,73.559,6.415,0.307,11000
142696,303,0.212,73.559,6.415,0.307,12000
142696,303,0.212,73.559,6.415,0.307,13000
142696,407,0.153,116.93,5.332,0.373,14000
115517,348.39,0.214,52.471,38.283,0.434,10000
117255,55,0.243,71.415,5.278,0.466,1000
103751,389,0.252,67.83,4.787,0.444,1000
103751,518,0.219,100.141,3.024,0.504,5000
103751,540.5,0.232,88.02,3.089,0.531,7000
103751,544.5,0.223,112.236,2.551,0.507,9000
103751,544.5,0.223,112.236,2.551,0.507,9500
103751,548,0.219,115.86,3.758,0.538,10000
103751,554,0.234,73.832,2.661,0.409,11000
103751,554,0.234,73.832,2.661,0.409,12000
103751,554,0.234,73.832,2.661,0.409,13000
103751,590,0.233,73.273,3.029,0.309,14000
108721,379,0.283,77.76,4.061,0.548,1000
108721,515,0.273,84.235,4.624,0.451,5000
108721,535,0.215,93.403,2.436,0.536,7000
108721,540,0.221,92.203,3.48,0.488,9000
108721,540,0.221,92.203,3.48,0.488,9500
108721,544,0.19,92.215,2.494,0.522,10000
108721,550,0.231,83.731,19.043,0.352,11000
108721,550,0.231,83.731,19.043,0.352,12000
108721,550,0.231,83.731,19.043,0.352,13000
108721,599.5,0.18,75.608,4.883,0.367,14000
109913,276,0.187,63.988,5.086,0.477,1000
109913,429,0.244,86.308,5.054,0.458,5000
109913,438,0.259,82.9,5.047,0.439,7000
109913,444,0.233,91.652,3.995,0.512,9000
109913,444,0.233,91.652,3.995,0.512,9500
109913,448,0.25,77.689,8.564,0.418,10000
109913,452,0.145,78.478,9.037,0.338,11000
109913,452,0.145,78.478,9.037,0.338,12000
109913,452,0.145,78.478,9.037,0.338,13000
109913,492,0,54.312,29.873,0.236,14000
111664,227,0.268,102.929,3.496,0.579,5000
111664,239.5,0.277,79.01,3.105,0.543,7000
111664,246,0.243,89.843,4.385,0.522,9000
111664,246,0.243,89.843,4.385,0.522,9500
111664,249,0.236,79.15,6.219,0.401,10000
111664,252,0.271,86.666,3.326,0.492,11000
111664,252,0.271,86.666,3.326,0.492,12000
111664,252,0.271,86.666,3.326,0.492,13000
111664,346.5,0.196,137.174,5.748,0.466,14000
113195,233,0.382,62.936,5.182,0.465,1000
113195,387,0.242,86.79,10.203,0.414,4000
113195,408,0.284,104.953,10.169,0.434,5000
113195,412,0.266,47.834,30.304,0.409,6000
113195,420,0.187,70.271,9.861,0.404,9000
113195,420,0.187,70.271,9.861,0.404,9500
113195,422.5,0.306,76.233,11.441,0.423,10000
113195,425,0.245,78.983,25.433,0.38,11000
113195,425,0.245,78.983,25.433,0.38,12000
113195,425,0.245,78.983,25.433,0.38,13000
113195,438,0.139,98.928,16.446,0.401,14000
108128,241,0.29,94.758,3.486,0.451,1000
108128,379.5,0.233,92.193,4.998,0.423,5000
108128,401,0.248,96.441,2.78,0.458,7000
108128,407,0.197,93,3.882,0.441,9000
108128,407,0.197,93,3.882,0.441,9500
108128,409,0.166,94.867,6.303,0.409,10000
108128,416,0.185,86.035,14.295,0.343,11000
108128,416,0.185,86.035,14.295,0.343,12000
108128,416,0.185,86.035,14.295,0.343,13000
109914,295.5,0.234,73.972,8.1,0.385,1000
109914,428,0.249,100.537,4.459,0.451,5000
109914,437,0.205,99.633,5.091,0.44,7000
109914,441,0.181,96.112,3.604,0.463,9000
109914,441,0.181,96.112,3.604,0.463,9500
109914,445.5,0.208,98.096,4.165,0.47,10000
109914,449.5,0.295,59.825,35.772,0.343,11000
109914,449.5,0.295,59.825,35.772,0.343,12000
109914,449.5,0.295,59.825,35.772,0.343,13000
109914,492,0.312,33.863,116.331,0.348,14000
112432,253.5,0.36,29.39,12.816,0.508,1000
112432,415,0.176,91.696,9.779,0.405,4000
112432,438.5,0.061,99.487,9.038,0.403,5000
112432,441.5,0.152,86.954,8.754,0.397,6000
112432,453,0.196,77.794,6.955,0.428,9000
112432,453,0.196,77.794,6.955,0.428,9500
112432,458.5,0.224,69.658,11.413,0.397,10000
112432,465,0.15,91.183,4.893,0.456,11000
112432,465,0.15,91.183,4.893,0.456,12000
112432,465,0.15,91.183,4.893,0.456,13000
112432,487,0.07,20.641,9.999,0.4,14000
113114,226.5,0.241,72.207,4.864,0.432,1000
113114,379,0.177,98.98,8.283,0.438,4000
113114,399,0.184,108.152,13.794,0.417,5000
113114,403.5,0.268,68.568,29.272,0.364,6000
113114,411,0.162,95.256,7.277,0.443,9000
113114,411,0.162,95.256,7.277,0.443,9500
113114,414,0.183,93.937,8.455,0.43,10000
113114,416,0.147,85.376,14.244,0.345,11000
113114,416,0.147,85.376,14.244,0.345,12000
113114,416,0.147,85.376,14.244,0.345,13000
113114,429,0.146,60.285,31.852,0.318,14000
142546,182,0.231,95.023,5.136,0.426,1000
142546,315,0.271,94.826,4.309,0.495,5000
142546,328.5,0.258,96.247,3.006,0.516,7000
142546,332.5,0.214,91.51,4.376,0.408,9000
142546,332.5,0.214,91.51,4.376,0.408,9500
142546,336,0.226,92.958,5.586,0.412,10000
142546,341,0.237,88.276,7.263,0.31,11000
142546,341,0.237,88.276,7.263,0.31,12000
142546,341,0.237,88.276,7.263,0.31,13000
142546,420,0.114,41.171,8.72,0.316,14000
110415,307.5,0.273,79.687,6.121,0.421,1000
110415,468,0.241,86.77,6.656,0.397,5000
110415,482.5,0.239,90.274,3.512,0.492,7000
110415,485.5,0.174,77.546,8.867,0.369,9000
110415,485.5,0.174,77.546,8.867,0.369,9500
110415,490,0.201,94.443,4.123,0.437,10000
110415,496,0.216,81.69,8.5,0.361,11000
110415,496,0.216,81.69,8.5,0.361,12000
110415,496,0.216,81.69,8.5,0.361,13000
110415,544,0.222,42.339,5.402,0.354,14000
117256,152,0.204,88.694,8.242,0.478,2000
117256,181,0.109,88.021,9.787,0.44,3000
117256,194,0.263,36.16,18.094,0.394,5000
117256,194,0.263,36.16,18.094,0.394,6000
117256,203.5,0.151,103.12,5.761,0.439,9000
117256,203.5,0.151,103.12,5.761,0.439,9500
117256,205,0.135,94.247,7.416,0.459,10000
117256,205,0.135,94.247,7.416,0.459,11000
117256,205,0.135,94.247,7.416,0.459,12000
117256,205,0.135,94.247,7.416,0.459,13000
141727,330,0.281,99.56,3.162,0.53,1000
141727,446.5,0.28,95.914,5.04,0.53,5000
141727,471,0.328,78.546,2.811,0.485,7000
141727,478,0.236,97.722,2.392,0.481,9000
141727,478,0.236,97.722,2.392,0.481,9500
141727,481,0.225,101.717,2.971,0.54,10000
141727,484,0.156,90.781,7.234,0.353,11000
141727,484,0.156,90.781,7.234,0.353,12000
141727,484,0.156,90.781,7.234,0.353,13000
141727,534.5,0.102,70.955,7.998,0.319,14000
111079,175,0.262,112.153,4.283,0.431,1000
111079,336,0.282,117.254,5.59,0.467,7000
111079,341,0.116,108.789,7.141,0.335,9000
111079,341,0.116,108.789,7.141,0.335,9500
111079,343,0.184,152.853,8.368,0.358,10000
113198,227,0.271,76.465,4.49,0.458,1000
113198,382,0.19,98.956,9.295,0.428,4000
113198,403,0.163,103.362,9.825,0.408,5000
113198,407,0.265,60.912,23.103,0.378,6000
113198,415,0.139,77.068,9.772,0.389,9000
113198,415,0.139,77.068,9.772,0.389,9500
113198,417.5,0.234,83.8,9.771,0.419,10000
113198,420,0.214,70.65,27.902,0.362,11000
113198,420,0.214,70.65,27.902,0.362,12000
113198,420,0.214,70.65,27.902,0.362,13000
104838,283,0.138,72.701,3.646,0.411,1000
104838,406,0.159,78.91,4.541,0.456,5000
104838,421.5,0.215,78.041,2.677,0.467,7000
104838,428.5,0.161,92.251,3.414,0.434,9000
104838,428.5,0.161,92.251,3.414,0.434,9500
104838,434,0.196,107.655,2.7,0.514,10000
104838,440,0.142,39.755,18.649,0.318,14000
106562,442.57,0.154,97.057,4.2,0.422,10000
109901,160,0.157,107.262,13.707,0.457,1000
109901,299,0.301,85.169,5.926,0.514,5000
109901,310.5,0.265,96.082,3.276,0.505,7000
109901,316,0.226,100.93,3.605,0.349,9000
109901,316,0.226,100.93,3.605,0.349,9500
109901,320.5,0.177,81.394,7.342,0.473,10000
109901,324.5,0.276,80.153,14.402,0.462,11000
109901,324.5,0.276,80.153,14.402,0.462,12000
109901,324.5,0.276,80.153,14.402,0.462,13000
109901,369,0.318,26.864,32.74,0.431,14000
113818,178.5,0.225,83.761,4.472,0.427,5000
113818,191,0.299,75.937,8.247,0.398,7000
113818,196,0.308,63.875,15.447,0.252,9000
113818,196,0.308,63.875,15.447,0.252,9500
113818,198,0.311,78.379,9.197,0.296,10000
113818,200,0.313,82.698,8.474,0.178,11000
